action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,10965885,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1nc2c(-c3ccncc3)cccn2n1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '27.70', 'le': '0.50', 'lle': '4.48', 'sei': '8.47'}",CHEMBL2062790,,CHEMBL2062790,5.85,0,http://www.openphacts.org/units/Nanomolar,1658458,=,1,1,=,,IC50,nM,,1406.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1406.0
,,10965887,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1cccc(-c2cccn3nc(N)nc23)c1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '19.65', 'le': '0.39', 'lle': '4.28', 'sei': '6.27'}",CHEMBL2062791,,CHEMBL2062791,5.67,0,http://www.openphacts.org/units/Nanomolar,1658459,=,1,1,=,,IC50,nM,,2165.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,2165.0
,,10965889,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(-c2cccn3nc(N)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '25.41', 'le': '0.50', 'lle': '5.95', 'sei': '8.11'}",CHEMBL2062792,,CHEMBL2062792,7.33,0,http://www.openphacts.org/units/Nanomolar,1658460,=,1,1,=,,IC50,nM,,47.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,47.0
,,10965891,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1nc2c(-c3ccc(C(F)(F)F)cc3)cccn2n1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '24.13', 'le': '0.46', 'lle': '3.71', 'sei': '11.95'}",CHEMBL2062793,,CHEMBL2062793,6.71,0,http://www.openphacts.org/units/Nanomolar,1658461,=,1,1,=,,IC50,nM,,193.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,193.0
,,10965893,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1-c1cccn2nc(Nc3ccccc3)nc12,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '21.70', 'le': '0.39', 'lle': '2.72', 'sei': '13.35'}",CHEMBL2062794,,CHEMBL2062794,6.87,0,http://www.openphacts.org/units/Nanomolar,1658462,=,1,1,=,,IC50,nM,,136.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,136.0
,,10965896,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '24.21', 'le': '0.46', 'lle': '5.28', 'sei': '11.56'}",CHEMBL2062796,,CHEMBL2062796,8.82,0,http://www.openphacts.org/units/Nanomolar,1658464,=,1,1,=,,IC50,nM,,1.5,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1.5
,,10965897,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccccc4)nc23)c1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '22.22', 'le': '0.43', 'lle': '4.56', 'sei': '10.60'}",CHEMBL2062795,,CHEMBL2062795,8.10,0,http://www.openphacts.org/units/Nanomolar,1658463,=,1,1,=,,IC50,nM,,8.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,8.0
,,10965902,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccccc4)nc23)c1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '16.38', 'le': '0.31', 'lle': '2.43', 'sei': '7.82'}",CHEMBL2062795,,CHEMBL2062795,5.97,0,http://www.openphacts.org/units/Nanomolar,1658463,=,1,1,=,,IC50,nM,,1071.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1071.0
,,10965904,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '17.60', 'le': '0.34', 'lle': '2.87', 'sei': '8.40'}",CHEMBL2062796,,CHEMBL2062796,6.42,0,http://www.openphacts.org/units/Nanomolar,1658464,=,1,1,=,,IC50,nM,,385.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,385.0
,,10965911,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '14.68', 'le': '0.28', 'lle': '2.24', 'sei': '6.77'}",CHEMBL2062797,,CHEMBL2062797,5.79,0,http://www.openphacts.org/units/Nanomolar,1658465,=,1,1,=,,IC50,nM,,1615.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1615.0
,,10965912,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '22.45', 'le': '0.43', 'lle': '5.30', 'sei': '10.34'}",CHEMBL2062798,,CHEMBL2062798,8.85,0,http://www.openphacts.org/units/Nanomolar,1658466,=,1,1,=,,IC50,nM,,1.4,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1.4
,,10965913,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '21.61', 'le': '0.42', 'lle': '4.97', 'sei': '9.96'}",CHEMBL2062799,,CHEMBL2062799,8.52,0,http://www.openphacts.org/units/Nanomolar,1658467,=,1,1,=,,IC50,nM,,3.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,3.0
,,10965914,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(S(C)(=O)=O)c4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '18.65', 'le': '0.38', 'lle': '5.30', 'sei': '7.47'}",CHEMBL2062800,,CHEMBL2062800,8.25,0,http://www.openphacts.org/units/Nanomolar,1658468,=,1,1,=,,IC50,nM,,5.6,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,5.6
,,10965915,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '20.08', 'le': '0.40', 'lle': '5.94', 'sei': '8.04'}",CHEMBL2062801,,CHEMBL2062801,8.89,0,http://www.openphacts.org/units/Nanomolar,1658469,=,1,1,=,,IC50,nM,,1.3,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1.3
,,10965916,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '20.24', 'le': '0.39', 'lle': '5.72', 'sei': '10.24'}",CHEMBL2062802,,CHEMBL2062802,9.10,0,http://www.openphacts.org/units/Nanomolar,1658470,=,1,1,=,,IC50,nM,,0.8,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,0.8
,,10965917,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '20.12', 'le': '0.39', 'lle': '5.67', 'sei': '10.18'}",CHEMBL2062803,,CHEMBL2062803,9.05,0,http://www.openphacts.org/units/Nanomolar,1658471,=,1,1,=,,IC50,nM,,0.9,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,0.9
,,10965918,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '18.90', 'le': '0.36', 'lle': '5.44', 'sei': '10.56'}",CHEMBL2062804,,CHEMBL2062804,8.74,0,http://www.openphacts.org/units/Nanomolar,1658472,=,1,1,=,,IC50,nM,,1.8,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1.8
,,10965919,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '18.42', 'le': '0.35', 'lle': '5.22', 'sei': '10.29'}",CHEMBL2062805,,CHEMBL2062805,8.52,0,http://www.openphacts.org/units/Nanomolar,1658473,=,1,1,=,,IC50,nM,,3.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,3.0
,,10965920,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCN(Cc2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '17.85', 'le': '0.34', 'lle': '5.22', 'sei': '10.27'}",CHEMBL2062806,,CHEMBL2062806,8.51,0,http://www.openphacts.org/units/Nanomolar,1658474,=,1,1,=,,IC50,nM,,3.1,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,3.1
,,10965921,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(CN5CCS(=O)(=O)CC5)c4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '17.97', 'le': '0.36', 'lle': '6.42', 'sei': '8.08'}",CHEMBL2062807,,CHEMBL2062807,9.19,0,http://www.openphacts.org/units/Nanomolar,1658475,=,1,1,=,,IC50,nM,,0.64,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,0.64
,,10965922,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '16.82', 'le': '0.32', 'lle': '5.12', 'sei': '9.73'}",CHEMBL2062808,,CHEMBL2062808,8.96,0,http://www.openphacts.org/units/Nanomolar,1658476,=,1,1,=,,IC50,nM,,1.1,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1.1
,,10965923,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCN(C2CCN(c3cccc(Nc4nc5c(-c6ccc(S(C)(=O)=O)cc6)cccn5n4)c3)CC2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '16.22', 'le': '0.31', 'lle': '5.09', 'sei': '10.29'}",CHEMBL2062529,,CHEMBL2062529,8.85,0,http://www.openphacts.org/units/Nanomolar,1658477,=,1,1,=,,IC50,nM,,1.4,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1.4
,,10965924,[],CHEMBL2067611,Inhibition of human JAK2 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '19.83', 'le': '0.38', 'lle': '4.80', 'sei': '11.50'}",CHEMBL2062809,,CHEMBL2062809,9.15,0,http://www.openphacts.org/units/Nanomolar,1658478,=,1,1,=,,IC50,nM,,0.7,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,0.7
,,10965939,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '17.12', 'le': '0.33', 'lle': '3.20', 'sei': '7.89'}",CHEMBL2062798,,CHEMBL2062798,6.75,0,http://www.openphacts.org/units/Nanomolar,1658466,=,1,1,=,,IC50,nM,,176.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,176.0
,,10965940,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '16.93', 'le': '0.33', 'lle': '3.13', 'sei': '7.80'}",CHEMBL2062799,,CHEMBL2062799,6.68,0,http://www.openphacts.org/units/Nanomolar,1658467,=,1,1,=,,IC50,nM,,209.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,209.0
,,10965941,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(S(C)(=O)=O)c4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '14.26', 'le': '0.29', 'lle': '3.36', 'sei': '5.71'}",CHEMBL2062800,,CHEMBL2062800,6.31,0,http://www.openphacts.org/units/Nanomolar,1658468,=,1,1,=,,IC50,nM,,490.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,490.0
,,10965942,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '15.66', 'le': '0.32', 'lle': '3.98', 'sei': '6.27'}",CHEMBL2062801,,CHEMBL2062801,6.93,0,http://www.openphacts.org/units/Nanomolar,1658469,=,1,1,=,,IC50,nM,,118.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,118.0
,,10965943,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '15.48', 'le': '0.30', 'lle': '3.58', 'sei': '7.83'}",CHEMBL2062802,,CHEMBL2062802,6.96,0,http://www.openphacts.org/units/Nanomolar,1658470,=,1,1,=,,IC50,nM,,110.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,110.0
,,10965944,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '16.05', 'le': '0.31', 'lle': '3.83', 'sei': '8.12'}",CHEMBL2062803,,CHEMBL2062803,7.21,0,http://www.openphacts.org/units/Nanomolar,1658471,=,1,1,=,,IC50,nM,,61.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,61.0
,,10965945,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '15.60', 'le': '0.30', 'lle': '3.91', 'sei': '8.71'}",CHEMBL2062804,,CHEMBL2062804,7.21,0,http://www.openphacts.org/units/Nanomolar,1658472,=,1,1,=,,IC50,nM,,61.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,61.0
,,10965946,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '15.55', 'le': '0.30', 'lle': '3.89', 'sei': '8.68'}",CHEMBL2062805,,CHEMBL2062805,7.19,0,http://www.openphacts.org/units/Nanomolar,1658473,=,1,1,=,,IC50,nM,,64.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,64.0
,,10965947,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(Cc2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '13.56', 'le': '0.26', 'lle': '3.17', 'sei': '7.80'}",CHEMBL2062806,,CHEMBL2062806,6.46,0,http://www.openphacts.org/units/Nanomolar,1658474,=,1,1,=,,IC50,nM,,345.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,345.0
,,10965948,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(CN5CCS(=O)(=O)CC5)c4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '13.62', 'le': '0.27', 'lle': '4.20', 'sei': '6.13'}",CHEMBL2062807,,CHEMBL2062807,6.97,0,http://www.openphacts.org/units/Nanomolar,1658475,=,1,1,=,,IC50,nM,,107.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,107.0
,,10965949,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '13.24', 'le': '0.25', 'lle': '3.21', 'sei': '7.66'}",CHEMBL2062808,,CHEMBL2062808,7.05,0,http://www.openphacts.org/units/Nanomolar,1658476,=,1,1,=,,IC50,nM,,89.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,89.0
,,10965950,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(C2CCN(c3cccc(Nc4nc5c(-c6ccc(S(C)(=O)=O)cc6)cccn5n4)c3)CC2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '12.37', 'le': '0.24', 'lle': '2.99', 'sei': '7.84'}",CHEMBL2062529,,CHEMBL2062529,6.75,0,http://www.openphacts.org/units/Nanomolar,1658477,=,1,1,=,,IC50,nM,,177.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,177.0
,,10965951,[],CHEMBL2067179,Inhibition of JAK2 in human TF-1 cells using GM-CSF pretreated for 1 hr prior to GM-CSF addition measured after 5 hrs by FRET based GeneBLAzer assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,,,CHEMBL2062471,J Med Chem,2012,"{'bei': '15.82', 'le': '0.30', 'lle': '2.95', 'sei': '9.17'}",CHEMBL2062809,,CHEMBL2062809,7.30,0,http://www.openphacts.org/units/Nanomolar,1658478,=,1,1,=,,IC50,nM,,50.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,50.0
