mol_id,canonical_smiles,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,num_atoms,num_heavy_atoms,num_rings,max_ring_size,formal_charge,passes_rdkit,passes_basic_filters
JAK2_34d30ab507,CN1CCC(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,461.591,4.3526,79.6,1,6,5,0.4759,33,33,5,6,0,,True
JAK2_8fb5981054,Nc1nc2c(-c3cccnc3)cccn2n1,211.228,1.3735,69.1,1,4,1,0.6597,16,16,3,6,0,,False
JAK2_4c7fbe6cf1,CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)NCCc2ccc(O)c(O)c2)c1,426.494,2.8954,106.94,3,5,7,0.5038,30,30,3,6,0,,True
JAK2_51eb2cd77d,COCCNC(=O)c1cnc(N)c2cc(-c3ccc(S(=O)(=O)NC(C)(C)C)cc3)sc12,462.597,2.9985,123.41,3,7,7,0.4639,31,31,3,6,0,,True
JAK2_08baa18ebe,N[C@H]1CCCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc(-n3nccn3)c2)n1,417.477,2.3242,139.43,4,8,5,0.3879,31,31,5,6,0,,True
JAK2_5e93f11c0e,CC(C)c1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,355.829,3.5966,110.68,3,4,4,0.6635,25,25,3,6,0,,True
JAK2_1f22960c7f,Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,394.363,1.218,145.99,3,7,4,0.6028,27,27,3,6,0,,True
JAK2_4c13d3aa84,COc1ccccc1-c1ccc2cnc(Nc3ccc(C4CCN(C[C@H](C)O)CC4)cc3)nn12,457.578,4.7087,74.92,2,6,7,0.4187,34,34,5,6,0,,True
JAK2_d8675ab6f8,CN(C)C(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,435.509,3.2452,96.67,1,6,5,0.5169,31,31,4,6,0,,True
JAK2_ade5fd5f47,COc1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,394.456,3.552,85.59,1,6,5,0.5571,28,28,4,6,0,,True
JAK2_eb936c7158,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,376.21,3.8587,76.5,2,6,4,0.6738,23,23,3,6,0,,True
JAK2_8d2989c01d,CC(Nc1nc2cc[nH]c(=O)c2cc1C(=O)NCCN(C)C)C(C)(C)C,359.474,2.061,90.12,3,5,6,0.7345,26,26,2,6,0,,True
JAK2_eefd73669b,Oc1ccc(-c2nc(Nc3cccc(Cl)c3)nc3[nH]cnc23)cc1,337.77,4.1225,86.72,3,5,3,0.5231,24,24,4,6,0,,True
JAK2_085ed345f8,CC1(C)[C@@H](O)CC[C@H]1Nc1c(C(N)=O)cnn2cccc12,288.351,1.3946,92.65,3,4,3,0.7955,21,21,3,6,0,,True
JAK2_ddd315e2f6,C1=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(OCCN3CCCC3)c2)COC1,472.589,4.9648,68.74,1,7,4,0.5381,35,35,5,18,0,,True
JAK2_a1f046c748,C[C@H](Nc1ncc(Cl)c(Nc2cn(C)cn2)n1)c1ncc(F)cn1,348.773,2.7093,93.44,2,7,5,0.7317,24,24,3,6,0,,True
JAK2_a84cb3850f,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NCCCn1ccnc1)n2C)c1ccccc1,520.601,3.8919,120.37,2,7,9,0.2776,39,39,6,6,0,,True
JAK2_2501ed0c0c,Nc1nc(Nc2cccnc2)nn1C(=O)c1c(F)cccc1F,316.271,1.9656,98.72,2,6,3,0.7662,23,23,3,6,0,,True
JAK2_238d6846a6,C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(-c4ccc(N)nn4)ccc3c12)C(C)(C)C,402.502,4.3057,122.71,4,5,4,0.4051,30,30,4,6,0,,True
JAK2_82cc0d8c9d,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,495.561,2.1526,115.65,1,7,6,0.4358,35,35,5,7,0,,True
JAK2_8d61ec1030,C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,374.811,3.5763,104.3,3,7,6,0.6053,26,26,4,6,0,,True
JAK2_73bee44fdc,C[C@H](Nc1cc(-c2ccc(N(C)C)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,435.535,5.1166,71.76,1,6,6,0.3993,33,33,5,6,0,,True
JAK2_a81df0467c,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,327.123,3.8595,92.47,2,4,3,0.6612,21,21,2,6,0,,True
JAK2_cd0ef0dc7c,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)cc1,449.536,3.38,88.83,1,7,5,0.4996,32,32,5,6,0,,True
JAK2_50692d5f74,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCCN(c3ccnc(F)c3)C2)c1,497.53,4.2294,99.35,3,6,6,0.2724,37,37,6,6,0,,True
JAK2_7f030855a6,CCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1cc(Cl)ccc1C,355.829,3.2749,99.82,2,4,4,0.7495,25,25,3,6,0,,True
JAK2_123f0870c5,CCC(C)[C@@H](NC(=O)OC(C)(C)C)c1nnc(S(=O)(=O)Cc2cccc(C)c2)o1,423.535,3.9638,111.39,1,7,7,0.7171,29,29,2,6,0,,True
JAK2_ce48ae1d96,Cc1cc(Nc2nc(N3CCN(C(=O)CCc4ccccc4)CC3)nn3cccc23)n[nH]1,430.516,2.7858,94.45,2,6,6,0.4885,32,32,5,6,0,,True
JAK2_ba8ed991fd,O=C1CC[C@H](C(=O)Nc2ccc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)n3)cc2)N1,458.522,2.9409,108.48,3,7,6,0.5212,34,34,5,6,0,,True
JAK2_168037a051,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,439.541,3.0909,96.45,2,7,7,0.5839,31,31,4,6,0,,True
JAK2_27e841aec4,Cc1nc([N+](=O)[O-])c(Br)n1Cc1ccc(Cl)c(Cl)c1,365.014,4.2173,60.96,0,3,3,0.6047,19,19,2,6,0,,True
JAK2_7d87127a7a,NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5ncccn5)n4n3)cc2)CC1,428.5,2.5946,114.33,2,7,6,0.485,32,32,5,6,0,,True
JAK2_5812dc0236,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cc(F)ccc1C(F)(F)F,374.293,3.893,61.96,2,2,2,0.5281,27,27,4,6,0,,True
JAK2_fd1cea57b5,COC[C@H](C)Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)N1CCN(C)CC1)n2C,463.546,1.5366,106.23,1,8,6,0.459,34,34,5,6,0,,True
JAK2_872f4a4e2c,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NS(=O)(=O)c1ccccc1)n2C)c1ccccc1,552.62,3.994,136.69,2,8,7,0.3034,40,40,6,6,0,,True
JAK2_80b89f8e05,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(NC4CCCCC4)c23)cn1,387.487,4.5651,88.73,3,3,4,0.4793,29,29,5,6,0,,True
JAK2_7258b6b2a1,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1C(F)(F)F,415.297,3.8574,110.68,3,4,3,0.5644,29,29,3,6,0,,True
JAK2_aab6d9dd88,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4ccccc4C)CC3)nn3cccc23)n[nH]1,430.516,2.7041,94.45,2,6,5,0.5056,32,32,5,6,0,,True
JAK2_09dce2f4d2,NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1ccc(-c3ccccc3)cc12,384.483,5.2266,83.8,3,3,4,0.4505,29,29,5,6,0,,True
JAK2_46fb903abc,C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnc(N)nc4)ccc3c12)C(C)(C)C,402.502,4.3057,122.71,4,5,4,0.4051,30,30,4,6,0,,True
JAK2_cd87bdbbc4,C[C@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,297.362,2.5034,94.46,2,4,4,0.9061,22,22,3,6,0,,True
JAK2_41b9969ce1,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,417.424,2.3296,116.77,3,9,6,0.5554,30,30,4,6,0,,True
JAK2_5c4838f40a,C[C@@]1(C#N)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,283.335,1.9275,96.21,2,4,3,0.8991,21,21,3,6,0,,True
JAK2_1509a7bf44,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@H]1CCCN1,444.539,3.4143,91.41,3,7,6,0.5366,33,33,5,6,0,,True
JAK2_7c9f52f196,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,352.377,3.139,115.2,3,7,5,0.6458,26,26,3,6,0,,True
JAK2_f80439c7b2,c1cc2c(ncc3[nH]nc(C4CCCCC4)c32)[nH]1,240.31,3.4869,57.36,2,2,1,0.6837,18,18,4,6,0,,False
JAK2_f8ef9f9f68,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2C)n[nH]1,328.355,2.6623,104.3,3,7,5,0.6611,24,24,3,6,0,,True
JAK2_94bd16fd4f,COc1ccccc1-c1ccc2cnc(Nc3ccc(S(=O)(=O)N(C)C)cc3)nn12,423.498,3.3988,88.83,1,6,6,0.5113,30,30,4,6,0,,True
JAK2_3ea0a48a8e,N[C@H]1COCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,391.435,2.0711,133.74,5,7,4,0.3595,29,29,5,6,0,,True
JAK2_c1b88c9b92,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,519.623,4.22,90.85,0,8,7,0.3586,37,37,5,6,0,,True
JAK2_14d7597dd3,CCOP(=O)(CCn1cc(-c2ccc(-c3nc(-c4ccc(F)cc4)c(-c4cc[nH]c(=O)c4)[nH]3)cc2)nn1)OCC,562.542,5.7627,127.78,2,7,11,0.1959,40,40,5,6,0,,True
JAK2_67cf406997,N#CCC(=O)Nc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,414.469,3.576,103.17,2,7,6,0.6354,31,31,4,6,0,,True
JAK2_a16dc6f15f,CS(=O)(=O)Nc1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1,519.631,3.1761,134.72,3,7,8,0.3254,37,37,5,6,0,,True
JAK2_72363ef411,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3)o2)cc1,404.901,4.8623,46.23,1,4,4,0.5272,29,29,5,6,0,,True
JAK2_1c386b4db1,C#CCSc1nsc(SCC#C)c1C#N,250.373,2.4654,36.68,0,5,4,0.6074,15,15,1,5,0,,True
JAK2_9d9a9fd819,NC(=O)c1cnc(N2CCCCC2)c2c1[nH]c1ccc(F)cc12,312.348,2.9444,75.01,2,3,2,0.7637,23,23,4,6,0,,True
JAK2_0f8fe1bc4c,Cc1cnc2nc1-c1ccnc(c1)OCC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2,487.604,4.9205,81.63,1,8,4,0.5196,36,36,5,18,0,,True
JAK2_5ca6d8c011,Cc1cc(Nc2nc3cccc(-c4cccc(S(C)(=O)=O)c4)n3n2)ccn1,379.445,3.2468,89.25,1,6,4,0.5854,27,27,4,6,0,,True
JAK2_82ddfd3479,CCn1cc(-c2cccc3nc(Nc4ccnc(CO)c4)nn23)cn1,335.371,2.2436,93.16,2,6,5,0.5809,25,25,4,6,0,,True
JAK2_999eeb76db,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cc(N2CCNCC2)ccc1C(F)(F)F,440.425,3.1635,77.23,3,4,3,0.5472,32,32,5,6,0,,True
JAK2_ba835f2750,CCc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,324.384,3.4508,79.9,2,4,5,0.7531,24,24,3,6,0,,True
JAK2_081abce294,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,446.446,1.751,132.59,2,6,4,0.4908,33,33,5,6,0,,True
JAK2_44cc5faa59,CC(C)[C@H](C)Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,299.349,3.6718,57.78,2,3,3,0.7254,22,22,3,6,0,,True
JAK2_04835c356d,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N4CCOCC4)nc3)ccc12,511.508,3.8614,122.05,3,7,6,0.3594,37,37,6,6,0,,True
JAK2_6347e2acc3,Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1,342.403,1.1556,128.18,4,7,5,0.6415,25,25,3,6,0,,True
JAK2_63ed0c3402,O=C1CCCN1CCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,486.572,4.4914,85.81,1,7,4,0.544,36,36,5,18,0,,True
JAK2_cd873cfa5a,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3[nH]nc(N)c3c2)c1,344.44,2.8889,100.87,3,4,3,0.6798,24,24,3,6,0,,True
JAK2_b2cd0935ed,O=C1Nc2ccc3c(oc4ccccc43)c2/C1=N/Nc1ccncc1,328.331,3.7493,79.52,2,5,2,0.5493,25,25,5,6,0,,True
JAK2_b68f81bbb0,COc1ccc(-c2cccn3nc(Nc4cnn(C5CCOCC5)c4)nc23)cc1,390.447,3.6965,78.5,1,6,5,0.5599,29,29,5,6,0,,True
JAK2_9a046a10eb,CN1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,372.472,4.4054,50.28,1,5,0,0.5927,28,28,4,18,0,,True
JAK2_fc324d5fae,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cc(co2)COC/1,462.55,4.5578,81.88,1,8,4,0.5655,34,34,5,18,0,,True
JAK2_d3fbad0d44,COc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cccn4n3)CC2)cc1,446.515,2.4043,103.68,2,7,6,0.4687,33,33,5,6,0,,True
JAK2_cc0f142b89,C[C@H](Nc1nc(Nc2cn(C)cn2)c2cc[nH]c2n1)c1ncc(F)cn1,353.365,2.5372,109.23,3,7,5,0.5057,26,26,4,6,0,,True
JAK2_58bab7df27,C[C@@]1(F)CCC[C@@H]1Nc1c(C(N)=O)cnn2cccc12,276.315,2.1258,72.42,2,3,3,0.9016,20,20,3,6,0,,True
JAK2_e4d3938dce,O=C(NCc1ccco1)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,455.518,4.2468,92.52,2,7,7,0.4304,34,34,5,6,0,,True
JAK2_007e48c345,O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1,288.306,3.0228,58.86,0,3,4,0.493,22,22,2,6,0,,True
JAK2_11eb785811,CS(=O)(=O)c1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)cc1,504.616,3.2081,122.69,2,7,7,0.3962,36,36,5,6,0,,True
JAK2_797aa2ddf2,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,535.674,3.0385,106.31,2,8,8,0.3547,38,38,5,6,0,,True
JAK2_066f3b1fc8,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(Cl)cccc21,418.844,3.4838,90.62,1,5,2,0.4736,30,30,6,6,0,,True
JAK2_cb7070498d,Cn1c(Cl)cnc1/C=C/C(=O)c1ccccc1O,262.696,2.6752,55.12,1,3,3,0.6834,18,18,2,6,0,,True
JAK2_5ddb5d0aa4,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3nccs3)c3cccn3n2)CC1,419.514,2.8207,78.66,1,7,5,0.536,30,30,5,6,0,,True
JAK2_c64d7f6934,O=c1[nH]ccc2nc(Nc3c(Cl)cccc3Cl)c3ccc(F)cc3c12,374.202,5.2658,57.78,2,3,2,0.4704,25,25,4,6,0,,True
JAK2_512d87164a,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)Nc1ccccc1,403.873,4.935,96.69,3,4,4,0.4495,29,29,4,6,0,,True
JAK2_27cafa9b71,Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1Br,392.256,5.2129,60.94,3,3,1,0.4167,25,25,5,7,0,,True
JAK2_fc1e2398b3,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2F)n[nH]1,332.318,2.493,104.3,3,7,5,0.6591,24,24,3,6,0,,True
JAK2_0789a97f1f,Nc1nn2cccnc2c1-c1cc(NCc2cccnc2)ncn1,318.344,1.7756,106.91,2,7,4,0.5903,24,24,4,6,0,,True
JAK2_b13e78c95d,COCCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,416.525,4.6743,59.51,1,6,3,0.6261,31,31,4,18,0,,True
JAK2_9859bb3af2,COc1cc(Nc2nc3cccc(-c4ccc5ncccc5c4)c3o2)cc(OC)c1OC,427.46,5.8124,78.64,1,7,6,0.3661,32,32,5,6,0,,True
JAK2_24694de90c,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)CC2)c1,497.53,4.2294,99.35,3,6,6,0.2724,37,37,6,6,0,,True
JAK2_2d508b2bcb,COc1ccc2cc1OCC/C=C/CN(C)Cc1cccc(c1)Nc1nccc-2n1,402.498,4.6663,59.51,1,6,1,0.5973,30,30,4,18,0,,True
JAK2_ae47a3ff43,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,453.858,2.8178,127.07,3,6,5,0.5448,30,30,3,6,0,,True
JAK2_b9a8095375,CCN(CC)S(=O)(=O)c1cccc(N2C(=O)/C(=C\Nc3ccccc3C(=O)O)c3ccccc3C2=O)c1,519.579,4.0553,124.09,2,6,8,0.3398,37,37,4,6,0,,True
JAK2_e5db354ecb,COc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,415.433,1.8907,126.0,3,10,7,0.5265,30,30,4,6,0,,True
JAK2_b32d58bce2,CN1CCN(c2cc(Oc3ccccc3Cl)nc(-n3cnc4ccncc43)n2)CC1,421.892,3.408,72.2,0,7,4,0.4996,30,30,5,6,0,,True
JAK2_a47c4dae25,CC(C)Nc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12,286.31,2.7744,83.8,3,3,3,0.6919,21,21,3,6,0,,True
JAK2_d7c729c2c7,COc1ccc(Cl)c(Nc2nc(-n3cnc4ccncc43)nc3c2cc(C(=O)N2CCN(C)CC2)n3C)c1,532.008,3.4954,106.23,1,8,5,0.3672,38,38,6,6,0,,True
JAK2_2fbd9b5970,CC(C)n1cc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cn1,362.393,3.6155,97.34,2,5,5,0.5627,27,27,4,6,0,,True
JAK2_89681736da,CC(C)(CO)CNc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,315.348,2.6458,78.01,3,4,4,0.6468,23,23,3,6,0,,True
JAK2_62181abde5,COc1ccc(OC)c(NS(=O)(=O)c2ccc(SC)cc2)c1,339.438,3.2265,64.63,1,5,6,0.8187,22,22,2,6,0,,True
JAK2_b4d9aeab68,CN1CCN(C2CCN(c3cccc(Nc4nc5c(-c6ccc(S(C)(=O)=O)cc6)cccn5n4)c3)CC2)CC1,545.713,3.7596,86.08,1,8,6,0.3921,39,39,6,6,0,,True
JAK2_76a0b02083,CC1(C)C2CCCC1(C)[C@@H]2Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,365.452,4.8421,57.78,2,3,2,0.6389,27,27,5,6,0,,True
JAK2_6d024c163e,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1,561.712,3.8814,134.72,3,7,8,0.2971,40,40,5,6,0,,True
JAK2_4be86e3724,Cc1cc(Nc2nc3cccc(-c4cnn(CC(C)C)c4)n3n2)ccn1,347.426,3.6958,72.93,1,5,5,0.5959,26,26,4,6,0,,True
JAK2_b8c588ec1e,CCN(CC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1.Cl,430.944,2.2751,105.54,1,7,5,0.6613,30,30,4,6,0,,True
JAK2_0455727edb,CN(C)CCNC(=O)c1cnc(N)c2cc(-c3ccc(S(=O)(=O)NC(C)(C)C)cc3)sc12,475.64,2.9137,117.42,3,7,7,0.4837,32,32,3,6,0,,True
JAK2_3122b540ca,Oc1ccc(C2Nc3ccccc3-c3ncnc4[nH]cc2c34)cc1F,332.338,3.9845,73.83,3,4,1,0.4927,25,25,5,7,0,,True
JAK2_050c16628f,Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,313.34,2.9589,91.41,3,6,5,0.6706,23,23,3,6,0,,True
JAK2_ac97500aa0,CN(C)C(=O)c1ccc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)cc1,470.529,4.4126,87.91,1,6,5,0.4649,35,35,5,6,0,,True
JAK2_2b858ec493,CC(C)(O)COCc1cccc(Nc2sc(-c3c(F)cc(C(C)(C)O)cc3F)cc2C(N)=O)n1,491.56,4.4457,117.7,4,7,9,0.3514,34,34,3,6,0,,True
JAK2_a3fcf76182,NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,375.432,2.8227,93.37,2,6,5,0.7123,28,28,4,6,0,,True
JAK2_48f0f73732,O=C([O-])c1cc(-c2nc(-c3ccc(F)cc3)c(-c3cc[nH]c(=O)c3)[nH]2)ccc1O.[Na+],413.34,-0.6888,121.9,3,5,4,0.3826,30,30,4,6,0,,True
JAK2_fe63a15dd7,CCN(CC)CCCOc1ccc(Nc2nccc(-c3ccc(C(=O)NCC#N)cc3)n2)cc1,458.566,4.2513,103.17,2,7,12,0.3088,34,34,3,6,0,,True
JAK2_ced8b58c13,O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,245.191,-3.4569,137.67,4,7,2,0.4246,17,17,2,6,0,,False
JAK2_af44d6ccb1,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCNCC3)n2)n[nH]1,415.452,2.5076,106.68,4,8,6,0.4867,30,30,4,6,0,,True
JAK2_d4de330de6,COc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,394.456,3.552,85.59,1,6,5,0.5571,28,28,4,6,0,,True
JAK2_34831252f9,Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc(C)c1O,376.46,4.0462,70.51,2,6,4,0.7159,28,28,4,6,0,,True
JAK2_fd60474d3f,Nc1nc(CCl)nc(N(c2ccccc2)c2ccccc2)n1,311.776,3.6624,67.93,1,5,4,0.7446,22,22,3,6,0,,True
JAK2_2cc6d2750f,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,475.475,2.975,101.54,2,7,6,0.5653,34,34,4,6,0,,True
JAK2_b27b9007b4,O=c1[nH]c(CSc2nnc(NCC3CCCO3)s2)nc2sc(-c3ccccc3)cc12,457.606,4.3863,92.79,2,9,7,0.3977,30,30,5,6,0,,True
JAK2_e5976c5a3a,CN1C/C=C/CCOc2cccc(c2)-c2cc(N3CCCC3)nc(n2)Nc2cccc(c2)C1,441.579,5.2579,53.52,1,6,1,0.5202,33,33,5,18,0,,True
JAK2_c31b8d2399,Cc1ccccc1-c1nn(C)cc1NC(=O)c1cnn2ccc(N)nc12,347.382,2.2727,103.13,2,5,3,0.5916,26,26,4,6,0,,True
JAK2_f62dbdb57f,C[C@@H](c1ccccc1)N(C)c1ccnc(-n2cnc3ccncc32)n1,330.395,3.4079,59.73,0,5,4,0.5738,25,25,4,6,0,,True
JAK2_aefb824ea8,CCOc1ccc(Nc2nc(N)nc(CCl)n2)cc1,279.731,2.3349,85.95,2,6,5,0.8172,19,19,2,6,0,,True
JAK2_1c241344ac,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4c(F)cc(Cl)cc4F)CC3)nn3cccc23)n[nH]1,486.914,3.3273,94.45,2,6,5,0.4492,34,34,5,6,0,,True
JAK2_95fef3e105,CS(=O)(=O)c1ccc(Nc2sc(-c3ccccc3)cc2C(N)=O)nc1,373.459,3.0561,102.15,2,6,5,0.7155,25,25,3,6,0,,True
JAK2_60e1f9529a,C[C@H](Nc1nc(Nc2cn(C)cn2)c2nccnc2n1)c1ncc(F)cn1,366.364,1.9991,119.22,2,9,5,0.5462,27,27,4,6,0,,True
JAK2_d8009ef3ac,COc1ccc(Nc2nc(N)nc(CCl)n2)cc1,265.704,1.9448,85.95,2,6,4,0.822,18,18,2,6,0,,True
JAK2_cdad169dd1,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)NCCF,373.819,3.382,96.69,3,4,5,0.6383,26,26,3,6,0,,True
JAK2_ea93263857,N[C@H]1COCC[C@H]1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,390.447,2.6761,120.85,5,6,4,0.3653,29,29,5,6,0,,True
JAK2_9bb49f0413,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2cccc(c2)COC/1,368.44,4.9283,51.97,1,4,0,0.4473,28,28,5,17,0,,True
JAK2_bd308fc1c4,O=C1/C(=N\c2ccc(O)cc2)C=C(O)c2ccccc21,265.268,3.2601,69.89,2,4,1,0.831,20,20,3,6,0,,True
JAK2_a11a9fc11d,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCCC4)c3)n2)cc1,423.542,3.8545,87.22,2,6,7,0.6002,30,30,4,6,0,,True
JAK2_bea8b9dc72,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C(C)(C)C)ccc34)nc12)C(=O)N1CC(C#N)C1,484.564,2.9094,132.59,2,6,4,0.4577,36,36,5,6,0,,True
JAK2_58872cfbbb,Cc1ccccc1Oc1cnc2[nH]cc(C(=O)NC(C)C)c2n1,310.357,3.1968,79.9,2,4,4,0.7753,23,23,3,6,0,,True
JAK2_752be8cf41,Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,418.408,2.2965,113.97,2,9,6,0.6222,30,30,4,6,0,,True
JAK2_63d199f3b4,CC(C)CNc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12,300.337,3.022,83.8,3,3,4,0.6922,22,22,3,6,0,,True
JAK2_3a609859f9,COc1cc2c(cc1OC)-c1cc(N3CCCc4ccccc43)nc(=O)n1CC2,389.455,3.5679,56.59,0,5,3,0.6855,29,29,5,6,0,,True
