"artifact_id","stage","path","artifact_type","owner","created_at","status","notes"
"art_deadd8fed6","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-09T08:37:51Z","created",""
"art_85a5a9b8f4","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-09T08:47:40Z","created",""
"art_e6643aeae0","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-09T08:48:06Z","created",""
"art_6e166b700b","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_summary.json","docking_summary","Student 5","2026-05-09T09:14:19Z","created",""
"art_cbf769137b","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\top_docking_scores.csv","top_docking_scores","Student 5","2026-05-09T09:14:19Z","created",""
"art_d91890e0f3","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\top_docked_ranked_candidates.csv","top_docked_ranked_candidates","Student 1","2026-05-09T09:14:19Z","created",""
"art_904f54bfa0","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-09T09:14:20Z","created",""
"art_b4a0cc21c7","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_summary.json","docking_summary","Student 5","2026-05-09T09:14:24Z","created",""
"art_4057f9100c","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\top_docking_scores.csv","top_docking_scores","Student 5","2026-05-09T09:14:24Z","created",""
"art_cf3d577653","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\top_docked_ranked_candidates.csv","top_docked_ranked_candidates","Student 1","2026-05-09T09:14:24Z","created",""
"art_db95889d50","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-09T09:14:31Z","created",""
"art_74faed4118","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_baa376c0dd_pose.png","pose_sanity_png","Student 5","2026-05-09T09:14:51Z","created",""
"art_a1cb961e7e","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_ab5598f4f0_pose.png","pose_sanity_png","Student 5","2026-05-09T09:14:52Z","created",""
"art_1ad55c0062","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_cc70ad3aa7_pose.png","pose_sanity_png","Student 5","2026-05-09T09:14:53Z","created",""
"art_5c46d101c7","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_daf82c369e_pose.png","pose_sanity_png","Student 5","2026-05-09T09:14:55Z","created",""
"art_1c4a659476","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_3d3d2ca880_pose.png","pose_sanity_png","Student 5","2026-05-09T09:14:56Z","created",""
"art_8604b23c7b","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_b5d4c77a0b_pose.png","pose_sanity_png","Student 5","2026-05-09T09:14:58Z","created",""
"art_cfa047951f","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_a2f01d5a38_pose.png","pose_sanity_png","Student 5","2026-05-09T09:14:59Z","created",""
"art_f9e20ead11","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_fa2553a110_pose.png","pose_sanity_png","Student 5","2026-05-09T09:15:00Z","created",""
"art_f2b0dc38f8","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_577f2e4a02_pose.png","pose_sanity_png","Student 5","2026-05-09T09:15:02Z","created",""
"art_4e50cdd571","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_bd9a5bcc10_pose.png","pose_sanity_png","Student 5","2026-05-09T09:15:03Z","created",""
"art_3cd8a60d22","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\pose_sanity_scores.csv","pose_sanity_scores","Student 5","2026-05-09T09:15:03Z","created",""
"art_ce887c7e6e","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-09T09:15:09Z","created",""
"art_2c56545689","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_baa376c0dd_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_d2352839ef","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_ab5598f4f0_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_c28da34c83","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_cc70ad3aa7_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_3594304133","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_daf82c369e_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_1b096870b7","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_3d3d2ca880_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_5301b922c5","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_b5d4c77a0b_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_ef649aa2e9","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a2f01d5a38_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_c3d1d45bc0","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_fa2553a110_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_1679948050","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_577f2e4a02_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_e2f5031cb2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_bd9a5bcc10_card.md","candidate_card_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_419616b8a4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\limitations.md","limitations_section","Student 1","2026-05-09T09:15:23Z","created",""
"art_9fd20d39c4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_Final_Report_Draft.md","final_report_markdown_draft","Student 1","2026-05-09T09:15:23Z","created",""
"art_d82df3e592","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_TPP_Summary.md","tpp_summary_markdown","Student 1","2026-05-09T09:15:23Z","created",""
"art_6ebaf34be2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_baa376c0dd.png","candidate_2d_png","Student 1","2026-05-09T09:15:23Z","created",""
"art_1fd5ac41d2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_ab5598f4f0.png","candidate_2d_png","Student 1","2026-05-09T09:15:23Z","created",""
"art_938e2f5334","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_cc70ad3aa7.png","candidate_2d_png","Student 1","2026-05-09T09:15:23Z","created",""
"art_a53b8de0e3","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_daf82c369e.png","candidate_2d_png","Student 1","2026-05-09T09:15:23Z","created",""
"art_40e18293a9","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_3d3d2ca880.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_a5a749cc92","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_b5d4c77a0b.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_4b4b97fad6","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_a2f01d5a38.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_775c93f1be","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_fa2553a110.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_900cb5a94d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_577f2e4a02.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_1eb86d5d01","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_bd9a5bcc10.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_c317714d20","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_d7042ec02b.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_f7f5fd6ece","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_2b6e6df8b8.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_18dfd67e3f","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_bc25cf8d1d.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_a1605ffc49","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_f3d4556a8b.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_bc1057dfff","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_5e5838b904.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_640a8e765d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_75476d0578.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_c011aa79ce","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_7dce99bd6a.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_a5b3bd1d57","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_1450c465bc.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_adf2130316","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_164da61b83.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_0530c1c252","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_c62f51e470.png","candidate_2d_png","Student 1","2026-05-09T09:15:24Z","created",""
"art_3769c72c1b","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\molecule_image_manifest.csv","molecule_image_manifest","Student 1","2026-05-09T09:15:24Z","created",""
"art_5c9e0f21c6","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-09T09:15:29Z","created",""
"art_3db8a49e9c","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-09T09:15:29Z","created",""
"art_dbbb0a228f","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-09T09:15:29Z","created",""
"art_c7d4c57952","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-09T09:15:30Z","pass",""
"art_be5dc00286","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-09T09:15:30Z","pass",""
"art_aadc731740","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-09T09:15:46Z","pass",""
"art_5b3baffc4d","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-09T09:15:46Z","pass",""
"art_8234061b9a","M3_colab_checkpoint_import","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_best_checkpoint.pt","se3_best_checkpoint","Student 3","2026-05-09T10:00:12Z","created","Imported from EMD_V5_2_Hybrid_trained_artifacts.zip"
"art_1517f13b07","M3_colab_checkpoint_import","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_latest_checkpoint.pt","se3_latest_checkpoint","Student 3","2026-05-09T10:00:12Z","created","Imported from EMD_V5_2_Hybrid_trained_artifacts.zip"
"art_4419686a06","M3_colab_checkpoint_import","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\training_log.csv","se3_training_log","Student 3","2026-05-09T10:00:12Z","created","Imported from EMD_V5_2_Hybrid_trained_artifacts.zip"
"art_8f1d11e450","M3_colab_checkpoint_import","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\training_curve.png","se3_training_curve","Student 3","2026-05-09T10:00:12Z","created","Imported from EMD_V5_2_Hybrid_trained_artifacts.zip"
"art_74d04c38e6","M3_colab_checkpoint_import","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\training_summary.json","se3_training_summary","Student 3","2026-05-09T10:00:12Z","created","Imported from EMD_V5_2_Hybrid_trained_artifacts.zip"
"art_8c357b2cc9","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-09T10:00:24Z","created",""
"art_fda6123220","V5_3_fragment_dataset","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\02_curated_data\v5_3_macrocycle_fragment_linker_pairs.csv","macrocycle_fragment_linker_pairs","Student 3","2026-05-09T10:02:23Z","created",""
"art_726cd2f809","V5_3_fragment_dataset","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\v5_3_anchor_atom_training.csv","anchor_atom_training_csv","Student 3","2026-05-09T10:02:23Z","created",""
"art_7679c5d53c","V5_3_anchor_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_anchor\anchor_site_model.pt","anchor_site_model","Student 3","2026-05-09T10:03:07Z","created",""
"art_d8af43d089","V5_3_anchor_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_anchor\anchor_training_log.csv","anchor_training_log","Student 3","2026-05-09T10:03:07Z","created",""
"art_f080abb886","V5_3_anchor_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_anchor\anchor_training_summary.json","anchor_training_summary","Student 3","2026-05-09T10:03:07Z","created",""
"art_ae83b23087","V5_3_anchor_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_anchor\anchor_site_model.pt","anchor_site_model","Student 3","2026-05-09T10:04:03Z","created",""
"art_cb260b2365","V5_3_anchor_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_anchor\anchor_training_log.csv","anchor_training_log","Student 3","2026-05-09T10:04:03Z","created",""
"art_5f6e4d86be","V5_3_anchor_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_anchor\anchor_training_summary.json","anchor_training_summary","Student 3","2026-05-09T10:04:03Z","created",""
"art_250dd9c150","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-09T10:04:10Z","created",""
"art_f00674ead5","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-09T10:04:10Z","created",""
"art_63459e9525","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-09T10:04:10Z","pass",""
"art_af17f3d5d6","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-09T10:04:10Z","created",""
"art_64c94dbaf5","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-09T10:04:10Z","pass",""
"art_606b02efae","V5_3_linker_size_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_linker_size\linker_size_model.pt","linker_size_model","Student 3","2026-05-09T10:07:30Z","created",""
"art_b1fd2ed4ad","V5_3_linker_size_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_linker_size\linker_size_training_features.csv","linker_size_training_features","Student 3","2026-05-09T10:07:30Z","created",""
"art_6778cedb91","V5_3_linker_size_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_linker_size\linker_size_training_log.csv","linker_size_training_log","Student 3","2026-05-09T10:07:30Z","created",""
"art_e5c853c884","V5_3_linker_size_training","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\v5_3_linker_size\linker_size_training_summary.json","linker_size_training_summary","Student 3","2026-05-09T10:07:30Z","created",""
"art_59afc0a69a","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-09T10:07:53Z","created",""
"art_66ac6f5593","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-09T10:07:53Z","pass",""
"art_9503821aef","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-09T10:07:53Z","pass",""
"art_83d3aa66f5","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-09T10:15:12Z","created",""
"art_cad27d7eee","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-09T10:15:12Z","pass",""
"art_81dd980843","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-09T10:15:12Z","pass",""
"art_32165a79f1","V5_3_macrocycle_pretrain_collection","/content/EMD_V5_2_Hybrid/01_raw_data/chembl/v5_3_macrocycle_pretrain_scan_raw.csv","chembl_macrocycle_scan_raw","Student 2","2026-05-09T10:50:23Z","created",""
"art_a78ce7c57f","V5_3_macrocycle_pretrain_collection","/content/EMD_V5_2_Hybrid/02_curated_data/v5_3_pretrain_macrocycles.csv","pretrain_macrocycle_curated_csv","Student 2","2026-05-09T10:50:23Z","created",""
"art_20c4064921","V5_3_fragment_dataset","/content/EMD_V5_2_Hybrid/02_curated_data/v5_3_pretrain_fragment_linker_pairs.csv","macrocycle_fragment_linker_pairs","Student 3","2026-05-09T10:54:47Z","created",""
"art_9604b1ff88","V5_3_fragment_dataset","/content/EMD_V5_2_Hybrid/03_features/v5_3_pretrain_anchor_atom_training.csv","anchor_atom_training_csv","Student 3","2026-05-09T10:54:47Z","created",""
"art_14519439a4","V5_3_fragment_dataset","/content/EMD_V5_2_Hybrid/02_curated_data/v5_3_macrocycle_fragment_linker_pairs.csv","macrocycle_fragment_linker_pairs","Student 3","2026-05-09T10:54:56Z","created",""
"art_8d3595c127","V5_3_fragment_dataset","/content/EMD_V5_2_Hybrid/03_features/v5_3_anchor_atom_training.csv","anchor_atom_training_csv","Student 3","2026-05-09T10:54:56Z","created",""
"art_73b0db2175","V5_3_anchor_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_anchor_pretrain/anchor_site_model.pt","anchor_site_model","Student 3","2026-05-09T11:01:36Z","created",""
"art_942d3173ac","V5_3_anchor_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_anchor_pretrain/anchor_training_log.csv","anchor_training_log","Student 3","2026-05-09T11:01:36Z","created",""
"art_75aebb95b2","V5_3_anchor_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_anchor_pretrain/anchor_training_summary.json","anchor_training_summary","Student 3","2026-05-09T11:01:36Z","created",""
"art_78936e7fe3","V5_3_anchor_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_anchor/anchor_site_model.pt","anchor_site_model","Student 3","2026-05-09T11:01:56Z","created",""
"art_1f161a7b73","V5_3_anchor_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_anchor/anchor_training_log.csv","anchor_training_log","Student 3","2026-05-09T11:01:56Z","created",""
"art_00ff62c199","V5_3_anchor_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_anchor/anchor_training_summary.json","anchor_training_summary","Student 3","2026-05-09T11:01:56Z","created",""
"art_c28497fc63","V5_3_linker_size_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_linker_size_pretrain/linker_size_model.pt","linker_size_model","Student 3","2026-05-09T11:03:11Z","created",""
"art_e05adc5d5b","V5_3_linker_size_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_linker_size_pretrain/linker_size_training_features.csv","linker_size_training_features","Student 3","2026-05-09T11:03:11Z","created",""
"art_84093a5cc0","V5_3_linker_size_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_linker_size_pretrain/linker_size_training_log.csv","linker_size_training_log","Student 3","2026-05-09T11:03:11Z","created",""
"art_18577ef67e","V5_3_linker_size_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_linker_size_pretrain/linker_size_training_summary.json","linker_size_training_summary","Student 3","2026-05-09T11:03:11Z","created",""
"art_34f755acbd","V5_3_linker_size_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_linker_size/linker_size_model.pt","linker_size_model","Student 3","2026-05-09T11:03:18Z","created",""
"art_2592f7b348","V5_3_linker_size_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_linker_size/linker_size_training_features.csv","linker_size_training_features","Student 3","2026-05-09T11:03:18Z","created",""
"art_ae8a2c72f1","V5_3_linker_size_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_linker_size/linker_size_training_log.csv","linker_size_training_log","Student 3","2026-05-09T11:03:18Z","created",""
"art_f141d21736","V5_3_linker_size_training","/content/EMD_V5_2_Hybrid/04_models_checkpoints/v5_3_linker_size/linker_size_training_summary.json","linker_size_training_summary","Student 3","2026-05-09T11:03:18Z","created",""
"art_b8d59cb2e2","V5_3_model_guided_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv","model_guided_macrocycle_candidates","Student 4","2026-05-11T11:45:18Z","created",""
"art_b0acf7e4d1","V5_3_model_guided_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\v5_3_model_guided_generation_metrics.csv","model_guided_generation_metrics","Student 1","2026-05-11T11:45:18Z","created",""
"art_8db70311e1","V5_3_model_guided_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv","merged_candidate_csv_with_model_guided","Student 1","2026-05-11T11:45:18Z","created",""
"art_c7d860491f","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-11T11:45:29Z","created",""
"art_5c15ac1cae","V5_3_model_guided_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv","model_guided_macrocycle_candidates","Student 4","2026-05-11T11:46:09Z","created",""
"art_32298a2792","V5_3_model_guided_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\v5_3_model_guided_generation_metrics.csv","model_guided_generation_metrics","Student 1","2026-05-11T11:46:09Z","created",""
"art_0f3f18205d","V5_3_model_guided_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv","merged_candidate_csv_with_model_guided","Student 1","2026-05-11T11:46:09Z","created",""
"art_9c472eb45f","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-11T11:47:10Z","created",""
"art_255bbec528","V5_3_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\receptor\docking_grid_5AEP_QUP.json","docking_grid_json","Student 5","2026-05-12T06:39:27Z","created",""
"art_332bdb6de7","V5_3_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\ligands_sdf\candidates_for_docking.sdf","candidate_ligands_sdf","Student 5","2026-05-12T06:39:27Z","created",""
"art_008ec57421","V5_3_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_3_model_guided\ligands_sdf\docking_input_manifest.csv","docking_input_manifest","Student 5","2026-05-12T06:39:27Z","created",""
