fragment_id,mol_id,macrocycle_smiles,core_smiles,linker_smiles,macrocycle_ring_size,linker_heavy_atoms,core_heavy_atoms,linker_max_ring_size,bond_a,bond_b,anchor_atom_indices,notes
FRAG_e08ff9ef4d,PREMAC_bcf9dee9a6,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](C(=O)OCNC(=O)OCC3c4ccccc4-c4ccccc43)[C@H](C)[C@@H](C(C)C)O2)OC1=O,[14*]C[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C=C(\OC)C(=O)O[C@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](C(=O)OCNC(=O)OCC2c3ccccc3-c3ccccc32)[C@H](C)[C@@H](C(C)C)O1)[C@H]([18*])OC,[13*]/C(C)=C/C=C/[19*],16,5,60,0,13,18,13;19,largest_ring_two_bond_fragmentation
FRAG_e75c6b8667,PREMAC_bcf9dee9a6,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](C(=O)OCNC(=O)OCC3c4ccccc4-c4ccccc43)[C@H](C)[C@@H](C(C)C)O2)OC1=O,[14*]C[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C=C(\OC)C(=O)O[C@@H]([19*])[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](C(=O)OCNC(=O)OCC2c3ccccc3-c3ccccc32)[C@H](C)[C@@H](C(C)C)O1,[13*]/C(C)=C/C=C/[C@@H]([22*])OC,16,8,57,0,13,21,13;22,largest_ring_two_bond_fragmentation
FRAG_348a3fd07b,PREMAC_bcf9dee9a6,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](C(=O)OCNC(=O)OCC3c4ccccc4-c4ccccc43)[C@H](C)[C@@H](C(C)C)O2)OC1=O,[17*]/C=C(\C)C[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C=C(\OC)C(=O)O[C@@H]([19*])[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](C(=O)OCNC(=O)OCC2c3ccccc3-c3ccccc32)[C@H](C)[C@@H](C(C)C)O1,[16*]/C=C/[C@@H]([22*])OC,16,5,60,0,16,21,16;22,largest_ring_two_bond_fragmentation
FRAG_e1e1535940,PREMAC_bcf9dee9a6,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](C(=O)OCNC(=O)OCC3c4ccccc4-c4ccccc43)[C@H](C)[C@@H](C(C)C)O2)OC1=O,[62*][C@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](C(=O)OCNC(=O)OCC2c3ccccc3-c3ccccc32)[C@H](C)[C@@H](C(C)C)O1)[C@H](/C=C/C=C(\C)C[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C=C(/[63*])OC)OC,[2*]C(=O)O[22*],16,3,62,0,61,64,2;22,largest_ring_two_bond_fragmentation
FRAG_e3527e2d90,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[9*][C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CSSC(C[10*])(CC)CC)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[8*]NC([12*])=O,20,3,71,0,8,11,8;12,largest_ring_two_bond_fragmentation
FRAG_70c68dbe40,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[9*][C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CSSC([12*])(CC)CC)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[8*]NC(=O)C[13*],20,4,70,0,8,12,8;13,largest_ring_two_bond_fragmentation
FRAG_9f3459f0b0,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[9*][C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CSS[13*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[8*]NC(=O)CC([18*])(CC)CC,20,9,65,0,8,17,8;18,largest_ring_two_bond_fragmentation
FRAG_a5e4cbbec4,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[9*][C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CS[18*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[8*]NC(=O)CC(CC)(CC)S[19*],20,10,64,0,8,18,8;19,largest_ring_two_bond_fragmentation
FRAG_2b48901314,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[9*][C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](C[19*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[8*]NC(=O)CC(CC)(CC)SS[20*],20,11,63,0,8,19,8;20,largest_ring_two_bond_fragmentation
FRAG_764c02e512,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[9*][C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H]([20*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[8*]NC(=O)CC(CC)(CC)SSC[21*],20,12,62,0,8,20,8;21,largest_ring_two_bond_fragmentation
FRAG_92907224a7,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[10*]N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CSSC([12*])(CC)CC)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[9*]C(=O)C[13*],20,3,71,0,9,12,9;13,largest_ring_two_bond_fragmentation
FRAG_69e9588a5a,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[10*]N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CSS[13*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[9*]C(=O)CC([18*])(CC)CC,20,8,66,0,9,17,9;18,largest_ring_two_bond_fragmentation
FRAG_c0beade1d2,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[10*]N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CS[18*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[9*]C(=O)CC(CC)(CC)S[19*],20,9,65,0,9,18,9;19,largest_ring_two_bond_fragmentation
FRAG_3fbdf9d6aa,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[10*]N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](C[19*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[9*]C(=O)CC(CC)(CC)SS[20*],20,10,64,0,9,19,9;20,largest_ring_two_bond_fragmentation
FRAG_ce1f46dbfe,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[10*]N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H]([20*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[9*]C(=O)CC(CC)(CC)SSC[21*],20,11,63,0,9,20,9;21,largest_ring_two_bond_fragmentation
FRAG_4190ab3b0e,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[8*]C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CSSC(CC)(CC)CC([9*])=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[10*]N[C@@H]([70*])Cc1ccc(OCC)cc1,20,12,62,6,9,74,10;70,largest_ring_two_bond_fragmentation
FRAG_58770f882a,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[12*]C(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CSS[13*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[10*]CC([18*])(CC)CC,20,6,68,0,11,17,10;18,largest_ring_two_bond_fragmentation
FRAG_82d196e317,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[12*]C(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CS[18*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[10*]CC(CC)(CC)S[19*],20,7,67,0,11,18,10;19,largest_ring_two_bond_fragmentation
FRAG_a87c3553f6,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[12*]C(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](C[19*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[10*]CC(CC)(CC)SS[20*],20,8,66,0,11,19,10;20,largest_ring_two_bond_fragmentation
FRAG_a2183d064a,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[12*]C(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H]([20*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[10*]CC(CC)(CC)SSC[21*],20,9,65,0,11,20,10;21,largest_ring_two_bond_fragmentation
FRAG_2874e4d747,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[13*]CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CS[18*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[12*]C(CC)(CC)S[19*],20,6,68,0,12,18,12;19,largest_ring_two_bond_fragmentation
FRAG_34a8e36a41,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[13*]CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](C[19*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[12*]C(CC)(CC)SS[20*],20,7,67,0,12,19,12;20,largest_ring_two_bond_fragmentation
FRAG_3f49a54370,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[13*]CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H]([20*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[12*]C(CC)(CC)SSC[21*],20,8,66,0,12,20,12;21,largest_ring_two_bond_fragmentation
FRAG_6e0b44c152,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[18*]C(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](CC(N)=O)C(=O)N[C@H]([20*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O)C(C)C,[13*]SSC[21*],20,3,71,0,17,20,13;21,largest_ring_two_bond_fragmentation
FRAG_4d8fa9f0be,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[43*][C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H]([44*])CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[21*]NC([46*])=O,20,3,71,0,42,45,21;46,largest_ring_two_bond_fragmentation
FRAG_5045af68b0,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[43*][C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[46*])C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[21*]NC(=O)[C@H]([51*])CC(N)=O,20,8,66,0,42,50,21;51,largest_ring_two_bond_fragmentation
FRAG_e74bf200bb,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[43*][C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C([51*])=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[21*]NC(=O)[C@@H](CC(N)=O)N[52*],20,9,65,0,42,51,21;52,largest_ring_two_bond_fragmentation
FRAG_68e142e5ee,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[43*][C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H]([52*])C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[21*]NC(=O)[C@@H](CC(N)=O)NC([54*])=O,20,11,63,0,42,53,21;54,largest_ring_two_bond_fragmentation
FRAG_4b1ecf3897,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[44*]N[C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[46*])C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[43*]C(=O)[C@H]([51*])CC(N)=O,20,7,67,0,43,50,43;51,largest_ring_two_bond_fragmentation
FRAG_811cebad71,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[44*]N[C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C([51*])=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[43*]C(=O)[C@@H](CC(N)=O)N[52*],20,8,66,0,43,51,43;52,largest_ring_two_bond_fragmentation
FRAG_dfae9ad117,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[44*]N[C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H]([52*])C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[43*]C(=O)[C@@H](CC(N)=O)NC([54*])=O,20,10,64,0,43,53,43;54,largest_ring_two_bond_fragmentation
FRAG_98f89c5aea,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[46*]C(=O)N[C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C([51*])=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[44*][C@@H](CC(N)=O)N[52*],20,6,68,0,45,51,44;52,largest_ring_two_bond_fragmentation
FRAG_634ad70122,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[46*]C(=O)N[C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H]([52*])C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[44*][C@@H](CC(N)=O)NC([54*])=O,20,8,66,0,45,53,44;54,largest_ring_two_bond_fragmentation
FRAG_42f5b071e8,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[46*]C(=O)N[C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[54*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[44*][C@@H](CC(N)=O)NC(=O)[C@@H]([58*])C(C)C,20,12,62,0,45,57,44;58,largest_ring_two_bond_fragmentation
FRAG_54d58b41af,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[51*][C@H](CC(N)=O)C(=O)N[C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H]([52*])C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[46*]NC([54*])=O,20,3,71,0,50,53,46;54,largest_ring_two_bond_fragmentation
FRAG_a4d02d9683,PREMAC_039f0d6d38,CCOc1ccc(C[C@H]2NC(=O)CC(CC)(CC)SSC[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,[51*][C@H](CC(N)=O)C(=O)N[C@H](CSSC(CC)(CC)CC(=O)N[C@H](Cc1ccc(OCC)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[54*])C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(N)=O,[46*]NC(=O)[C@@H]([58*])C(C)C,20,7,67,0,50,57,46;58,largest_ring_two_bond_fragmentation
