mol_id,source,source_id,canonical_smiles,inchikey,activity_type,activity_value_nM,p_activity,target,assay_id,confidence_score,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,split,notes
PREMAC_889587d0ba,ChEMBL_macrocycle_scan,CHEMBL417830,CCC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5CC)C1(C)C4=CCC(C#N)(C#N)C1(C#N)C#N)c(C)c3CC,GBLNHZPKBBAAEG-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_val,pretraining_macrocycle; max_phase=None
PREMAC_b58e65667f,ChEMBL_macrocycle_scan,CHEMBL42402,CC(=O)Nc1ccc(S(=O)(=O)N(CCC(C)C)C[C@@H](O)[C@@H]2Cc3ccc(cc3)OCCCCCC(=O)N[C@@H](C(C)C)C(=O)N2)cc1,AMAIAUFNSURFAS-PZWMIYICSA-N,,,,broad_macrocycle_pretrain,,,17,True,False,pretrain_val,pretraining_macrocycle; max_phase=None
PREMAC_b967e01262,ChEMBL_macrocycle_scan,CHEMBL416227,COC(=O)[C@@H]1CSCc2c(O)cccc2C(=O)OCC(NC(=O)OC(C)(C)C)C(=O)N1,DVMGJSRZMYGZBL-KZUDCZAMSA-N,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_val,pretraining_macrocycle; max_phase=None
PREMAC_c08b027837,ChEMBL_macrocycle_scan,CHEMBL310526,COc1ccc2cc1Oc1ccc(cc1)C[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C(=O)O)C2,FRWKFFCNGNYYMC-CCDWMCETSA-N,,,,broad_macrocycle_pretrain,,,17,True,False,pretrain_val,pretraining_macrocycle; max_phase=None
PREMAC_d5ffcf9aa3,ChEMBL_macrocycle_scan,CHEMBL312642,CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C\C=C\C(C(C)O)OCC(O)C5(C)OC5C(=O)OC[C@@]2(C[C@H]1O)[C@]4(C)C31CO1,ZGOCMMMDEQOCDU-KSLWJEAZSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_val,pretraining_macrocycle; max_phase=None
PREMAC_bdb08b0871,ChEMBL_macrocycle_scan,CHEMBL292527,N=C(N)NCCC[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,SNKLZYNRZMCEJU-BJDJZHNGSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_val,pretraining_macrocycle; max_phase=None
PREMAC_a774b4bf34,ChEMBL_macrocycle_scan,CHEMBL310234,CC(=O)O[C@@H]1[C@@H](OC(C)=O)C(C)(C)/C=C/[C@H](C)[C@H](OC(C)=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(=O)c3ccccc3)/C2=C\[C@](C)(O)[C@@H]1OC(C)=O,NJQQWAAKIAOYTD-CABSBIRUSA-N,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_9022ad40d3,ChEMBL_macrocycle_scan,CHEMBL308558,CCCCCCCC[C@H]1OC(=O)CNC(=O)[C@@H]([C@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C,IPDAQEWYJLJGEJ-TYIQXFFBSA-N,,,,broad_macrocycle_pretrain,,,19,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_ae6423c625,ChEMBL_macrocycle_scan,CHEMBL296612,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)C[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)CC)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,UBTOWTPNNMVHLK-PYMOLZTESA-N,,,,broad_macrocycle_pretrain,,,13,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_5fa4879bad,ChEMBL_macrocycle_scan,CHEMBL418291,CCCc1ccc(CC[C@H]2C(=O)N[C@H](C(=O)NC)Cc3ccc(cc3)OCCCC[C@@H]2C(=O)NO)cc1,RGQWTGAVFAYQEF-NXCFDTQHSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_2be5f5cc35,ChEMBL_macrocycle_scan,CHEMBL275625,NCC1NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)C(NC(=O)Nc2ccc(C3CCCCC3)cc2)CNC(=O)[C@H](C2CCN=C(N)N2)NC1=O,HOSLAVPAWAUCFM-LKDGEGJSSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_6a357ff175,ChEMBL_macrocycle_scan,CHEMBL71646,CC(C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)Cc2ccc(cc2)OCCCNC1=O,ZEVMAWZDVJKZCY-YIPNQBBMSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_037af23aad,ChEMBL_macrocycle_scan,CHEMBL78742,CC1c2ccc(C#N)c(c2)Oc2cccc(c2)CN2CCC(NCc3cncn31)C2=O,CIFGPLIJBYKXOG-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_c945ea9225,ChEMBL_macrocycle_scan,CHEMBL276594,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(CCCN(C)C)C(C)=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,ZPJZWWAYDXNXOS-UNDVDVKYSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_381a7dc28f,ChEMBL_macrocycle_scan,CHEMBL292579,CC[C@@H](C)[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CCCN)NC(=O)[C@H]2CCNCN2C1=O,YFKASIKGYHDNJC-WCVBITMESA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_771c8c5834,ChEMBL_macrocycle_scan,CHEMBL557334,Fc1cnccc1-c1c2nc(c(-c3ccncc3F)c3ccc([nH]3)c(-c3ccncc3F)c3ccc([nH]3)c(-c3ccncc3F)c3nc1C=C3)C=C2,GVWCWSJALRIODO-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_a84a6a9e1f,ChEMBL_macrocycle_scan,CHEMBL296630,C=C(C)[C@H]1C[C@H](OC(C)=O)[C@@]23O[C@@H]2[C@@H](C[C@](C)(O)/C=C2/C=C(C=O)C(OCC)(C1)O2)OC3=O,JAYRBXGJZSQPST-QXQIGULQSA-N,,,,broad_macrocycle_pretrain,,,13,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_c74a74e07b,ChEMBL_macrocycle_scan,CHEMBL297824,CC[C@H]1OC(=O)/C(C)=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(NCc3ccncc3)C(=O)O[C@]12C,CDBDGVZCANRQKV-DAZWJVGDSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_da40f0b0ed,ChEMBL_macrocycle_scan,CHEMBL413034,CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(=O)N[C@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,HIGZTGXMLLVBGQ-IQSCWYJSSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_c4c63f69aa,ChEMBL_macrocycle_scan,CHEMBL262985,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,TXWYWMSUGYGUAU-MJABQTNJSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_8fa59fc4c4,ChEMBL_macrocycle_scan,CHEMBL43483,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCCl)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,JRRKFFORMUPRGY-NLGRAQRVSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_9f79a3c7a7,ChEMBL_macrocycle_scan,CHEMBL12467,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)OC)C(CCC(=O)OC)=C4C)c(C)c3C=C,LQBPATQBTSBIIH-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_633b8378c8,ChEMBL_macrocycle_scan,CHEMBL58982,CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CSSC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,WLTSGVNWJDOIAX-TZCWEUCESA-N,,,,broad_macrocycle_pretrain,,,17,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_0285be5a29,ChEMBL_macrocycle_scan,CHEMBL309422,CC(O)C1/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4[C@@H]5O[C@]5(C)[C@H](O)C[C@]4(COC(=O)C(O)C(C)CCO1)[C@]2(C)C31CO1,DYIWWIJYZCGJAG-GROGKFBTSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_d121181f48,ChEMBL_macrocycle_scan,CHEMBL264891,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CC2(CCCCC2)SSC[C@@H](C(=O)N2c3ccccc3C[C@@H]2C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC1=O,NTWXSMAKZDUXFB-NWNPHRLSSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_41736684d3,ChEMBL_macrocycle_scan,CHEMBL277255,CCCCCCNC(=O)CC[C@@H]1c2nc(cc3[nH]c(cc4[nH]c(cc5nc6c2C(=O)N(CCCCCC)C(=O)C6=C5C)c(CC)c4C)c(C(C)OCCCCC)c3C)[C@H]1C,WTJIJWPJJUABRL-XOSXXJMWSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_ae6cc00ff4,ChEMBL_macrocycle_scan,CHEMBL62182,CC1CCCCCCCCCCCOC(=O)N1CC(O)C(Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21,CFPRDTFCTNURQJ-OIPMRRPOSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_4abb165cd9,ChEMBL_macrocycle_scan,CHEMBL21299,CN(CCN(CC[N+](C)(C)C)CC[N+](C)(C)C)C1CCCCCCCCCCC1.[I-].[I-],PNFQZHWEWARACW-UHFFFAOYSA-L,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_ff19b64baa,ChEMBL_macrocycle_scan,CHEMBL15629,COc1ccc(C2CC([C@H]3NC(=O)/C(=C/NC(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](CO)NC(=O)C(NC(=O)C[C@@H](N)CCCN)CNC3=O)N=C(N)N2)cc1OC,WJEDHGFRLVJUDU-ZAOWDMLKSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_bde9d526c2,ChEMBL_macrocycle_scan,CHEMBL12584,CCCCC[C@@H]1/C=C\C2[C@H](O)CC(=O)[C@@H]2C/C=C\CCCC(=O)O1,BJXHXZDHQUYRMA-RLICMCOWSA-N,,,,broad_macrocycle_pretrain,,,13,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_c427020ec3,ChEMBL_macrocycle_scan,CHEMBL305872,C1CCCCCC2(CCCCC1)OOCCCCOO2,XPOWCICWOMWZGG-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,12,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_8ac75851dc,ChEMBL_macrocycle_scan,CHEMBL265021,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4CC(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,FMEPHAHAOQNPBT-VCQMNJJISA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_15f684b81d,ChEMBL_macrocycle_scan,CHEMBL416084,CC(=O)O[C@@]1(C)CC/C(C)=C\CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]2c2ccc(cc2C(C)=O)C1,XSYQHJFCWQFQLT-GKQYAEJYSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_a31529e8aa,ChEMBL_macrocycle_scan,CHEMBL266643,CC(C)[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)CC2(CCCCC2)SSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@@H](CC(N)=O)NC1=O,AUPQOJCSCYBFTO-LWBAHHHCSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_3439cc6782,ChEMBL_macrocycle_scan,CHEMBL18628,COC(=O)c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,ZRSLNKVAEMYCMV-UHFFFAOYSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_e766a07ce0,ChEMBL_macrocycle_scan,CHEMBL431595,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(CCc4ccccc4)CC3)O[C@](C)(C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,KNXSJJIJHUVFFQ-PUILMPPKSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_5145816b3a,ChEMBL_macrocycle_scan,CHEMBL298233,CCOC(=O)NN(CC[C@H]1C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]2O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]2OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]1O)C(=O)OCC,MXINFXOIWURXSP-PJKKXOMHSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_e3def694fc,ChEMBL_macrocycle_scan,CHEMBL44234,COc1ccc(C[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H]3Cc4ccc(cc4)Oc4cc(ccc4OC)C[C@@H](C(=O)N[C@H](C)C(=O)N(C/C=C(\C)CCC=C(C)C)[C@@H](C)C(=O)N2C)N(C)C3=O)cc1,LVABXVUPAWOTQP-WXOWLSIXSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_560674fb49,ChEMBL_macrocycle_scan,CHEMBL58324,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(OC)C[C@@H](C(=O)Oc3ccccc3)[C@H](C)[C@@H](C(C)C)O2)OC1=O,MMKPHMLESUNJRK-JXOKBNNNSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_397a240957,ChEMBL_macrocycle_scan,CHEMBL42581,CCOC(=O)C1CS/C(=C/C[C@@H]2CC[C@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]3O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@@H](CO[C@@H]3O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]3OC)/C=C(C)/C=C/C2=O)N1,PLSCTQIWPHPTIS-RIKYYYMUSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_fdd96e43ae,ChEMBL_macrocycle_scan,CHEMBL54107,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)C(=O)/C=C/[C@H](C)C(O)C(C)C)OC1=O,ZKOTUWJMGBWBEO-WKUYHQEXSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_b8db8788aa,ChEMBL_macrocycle_scan,CHEMBL386921,CC1(C)SSC[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]1NC(=O)[C@@H](N)Cc1ccc(O)cc1,LMWQUOGWPFPMBT-MFZPSMAJSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_b211380288,ChEMBL_macrocycle_scan,CHEMBL432683,CC(C)C[C@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,VKWWONDOCUPZRG-NSGJSMTFSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_5da11622ba,ChEMBL_macrocycle_scan,CHEMBL52859,N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)NC(=O)[C@@H](Cc1cccnc1)NCc1cncn1C2,IDVLFUHLBYSGQS-MUUNZHRXSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_d9b5d134eb,ChEMBL_macrocycle_scan,CHEMBL310349,CC(O)C1/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4[C@@H]5O[C@]5(CO)CC[C@]4(COC(=O)C(O)C(C)CCO1)[C@]2(C)C31CO1,GYGQMCOYMMNSHJ-GXZQKVOXSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_ba28bb8d5e,ChEMBL_macrocycle_scan,CHEMBL413670,C[C@@H](c1ccc2ccccc2c1)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(C)(C)SSC[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CO)NC(=O)CNC1=O,HWTDVIKHJPOWJP-WISPORKVSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_22fe5cd16f,ChEMBL_macrocycle_scan,CHEMBL33222,CO[C@@H]1C[C@@H]2[C@H](/C=C\CCC[C@H](C)OC(=O)/C=C/[C@H]2OC)C1,CZMLPXRPYSQGTD-XLPBMLPMSA-N,,,,broad_macrocycle_pretrain,,,13,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_3b9c12dab7,ChEMBL_macrocycle_scan,CHEMBL268780,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@@H]3C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](Cc3ccccc3)NC2=O)cc1,ZMKZQOXAFNYQLM-CYAAJPPMSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_6df1eb5c02,ChEMBL_macrocycle_scan,CHEMBL35038,COc1cc(O)c2c(c1C)C(=O)OCCCC(=O)N[C@H](c1nc(C)no1)CSC2,SYKYKKHHZJBAQU-ZDUSSCGKSA-N,,,,broad_macrocycle_pretrain,,,13,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_2948f6fd4d,ChEMBL_macrocycle_scan,CHEMBL278315,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,QTQAWLPCGQOSGP-KSRBKZBZSA-N,,,,broad_macrocycle_pretrain,,,19,True,False,pretrain_test,pretraining_macrocycle; max_phase=2.0
PREMAC_85d0e17e8a,ChEMBL_macrocycle_scan,CHEMBL46597,CC[C@H]1OC(=O)/C(C)=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(NCc3ccc([N+](=O)[O-])cc3)C(=O)O[C@]12C,PBKLCFHKRDHRMJ-JBSIADLXSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_8283bb21e7,ChEMBL_macrocycle_scan,CHEMBL62623,CC(C)[C@@H]1NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,ZWFZEAWYCOFELN-MRHIQRDNSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_8b2a908904,ChEMBL_macrocycle_scan,CHEMBL263259,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,UFUYRGNJTFAODM-HQCAVAADSA-N,,,,broad_macrocycle_pretrain,,,16,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_10478449af,ChEMBL_macrocycle_scan,CHEMBL46053,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,RSTWARDIGORXQU-JAGFQYIRSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_f9a234b56a,ChEMBL_macrocycle_scan,CHEMBL302848,CC(C)C[C@H]1NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,ZVWYSDIQMZGYAI-XGUBFFRZSA-N,,,,broad_macrocycle_pretrain,,,18,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_1744e5074a,ChEMBL_macrocycle_scan,CHEMBL28479,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(c4ccc(C(=O)OCc5ccccc5)cc4F)CC3)O[C@](C)(C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)CC(N(C)C)[C@H]1O)[C@H]2C,HHLSQSJDTZEVGB-ZUOJVVBISA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_86359743f9,ChEMBL_macrocycle_scan,CHEMBL287464,C[C@@H]1NC(=O)CCCCCC[C@@H](C(=O)O)NC(=O)[C@H](C)NC1=O,VVYAQBKHUJSQSM-DCAQKATOSA-N,,,,broad_macrocycle_pretrain,,,15,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_2bfce98199,ChEMBL_macrocycle_scan,CHEMBL430597,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](NC(=O)CCCOc3ccc([N+](=O)[O-])cc3OC)[C@H]2O)[C@@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,PDMALISQJGKIRR-GXXBBRQCSA-N,,,,broad_macrocycle_pretrain,,,14,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
PREMAC_2447bae3a4,ChEMBL_macrocycle_scan,CHEMBL408347,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(Cl)cc2)CSSC[C@@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O,PDOUJSYSARKFTN-CKUVSZACSA-N,,,,broad_macrocycle_pretrain,,,20,True,False,pretrain_test,pretraining_macrocycle; max_phase=None
